Département;Bassin de formation;Rue;Secteur;Nom;Voie;Lieu-dit;Boite postale;Code postal;Commune;Téléphone;Fax;Adresse électronique;Site internet;Responsable;Nombre d'étudiants
﻿Haute-Savoie;PAYS DU MONT BLANC;0740143D;Privé sous-contrat;LYCEE POLYVALENT PRIVE ST JEAN BOSCO LES CORDELIERS;11 rue M. BERTHELOT ;;CS40176;74301;CLUSES;0450983306;0450986573;Ce.0740143D@ac-grenoble.fr;https://www.es2c.fr/;"LE DIRECTEUR : M. BONNAURE JEAN-CHRISTOPHE
LE DIRECTEUR ADJOINT : MME DUBOURGEAL BETTY
L  ADJOINT AU CHEF D ETABLISSEMENT : M. HUGUIN GREGOIRE";650
Haute-Savoie;GENEVOIS HAUT SAVOYARD;0741596H;Privé sous-contrat;COLLEGE PRIVE ADVENTISTE MAURICE TIECHE;545 chemin DE BOTTECREUX ;;;74160;COLLONGES-SOUS-SALEVE;0450876827;0450436580;ce.0741596H@ac-grenoble.fr;http://www.maurice-tieche.fr;"LE DIRECTEUR : M. LEHMANN JEAN-PHILIPPE
LE DIRECTEUR ADJOINT : M. LUTHRINGER MICHEL
L  ADJOINT AU CHEF D ETABLISSEMENT : MME MIRALPEIX HERNICOT ANNA";
Haute-Savoie;GENEVOIS HAUT SAVOYARD;0740114X;Privé sous-contrat;COLLEGE PRIVE SAINT VINCENT;55 route DE BOSSEY ;;BP25;74160;COLLONGES-SOUS-SALEVE;0450436023;0450437025;ce.0740114X@ac-grenoble.fr;https://www.saint-vincent74.fr;"LE DIRECTEUR : M. VETTORETTO LUC
LE DIRECTEUR ADJOINT : M. SOULIERE STEPHANE";
Haute-Savoie;GENEVOIS HAUT SAVOYARD;0740086S;Privé hors-contrat;ECOLE 2D DEGRE GENERAL PRIVEE MAURICE TIECHE;545 chemin DE BOTTECREUX ;;;74160;COLLONGES-SOUS-SALEVE;0450876827;0450436580;ce.0740086S@ac-grenoble.fr;http://www.maurice-tieche.fr;LE DIRECTEUR : M. LEHMANN JEAN-PHILIPPE;
Haute-Savoie;GENEVOIS HAUT SAVOYARD;0740144E;Privé sous-contrat;LYCEE PROFESSIONNEL PRIVE SAINT VINCENT;55 route DE BOSSEY ;;BP25;74160;COLLONGES-SOUS-SALEVE;0450436023;0450437025;Ce.0740144E@ac-grenoble.fr;http://www.saint-vincent74.fr;"LE DIRECTEUR : M. VETTORETTO LUC
LE DIRECTEUR ADJOINT : MME LAVY CHRISTEL";
Haute-Savoie;PAYS DU MONT BLANC;0741219Y;Privé sous-contrat;LYCEE AGRICOLE PRIVE SAUSSURE - COMBLOUX;125 route du lycee ;;;74920;COMBLOUX;0450586193;0450586355;chavand.combloux@cneap.scolanet.org;;"LE DIRECTEUR : M. CHAVAND PIERRE
LE GESTIONNAIRE : MME BRONDEX L. ";
Haute-Savoie;PAYS DU MONT BLANC;0740276Y;Public;LYCEE PROFESSIONNEL AGRICOLE DE CONTAMINE SUR ARVE;150 route de la mairie ;;;74130;CONTAMINE-SUR-ARVE;0450036201;0450036890;epl.contamine@educagri.fr;;"LE PROVISEUR : M. PREVOST MATTHIEU
LE PROVISEUR ADJOINT : MME MORENO CAROLINE
LE DIRECTEUR : M. PREVOST MATTHIEU";
﻿Haute-Savoie;GENEVOIS HAUT SAVOYARD;0741514U;Public;COLLEGE PAUL EMILE VICTOR;540 route DES FONTAINES ;;;74380;CRANVES-SALES;0450316600;0450316106;ce.0741514U@ac-grenoble.fr;http://www.ac-grenoble.fr/college/pe-victor.cranves-sales;"LE PRINCIPAL : M. DIOT CHRISTOPHE
LE PRINCIPAL ADJOINT : MME ALARIC LAILA
LE GESTIONNAIRE : M. GOBERT MATTHIEU
L AGENT COMPTABLE : M. NAVEL MATHIEU";
Haute-Savoie;ALBANAIS ANNECIEN;0740018T;Public;COLLEGE LOUIS ARMAND;329 avenue DES EBEAUX ;;BP20;74350;CRUSEILLES;0450441078;0450440546;ce.0740018T@ac-grenoble.fr;https://louisarmand-cruseilles.ent.auvergnerhonealpes.fr/;"LE PRINCIPAL : M. BOURDET YANN
LE PRINCIPAL ADJOINT : M. LE BOUTEILLEC ERWAN
LE GESTIONNAIRE : MME PENET BRUNE
L AGENT COMPTABLE : MME BEAUCAIRE LAURENCE";
Haute-Savoie;CHABLAIS;0740020V;Public;COLLEGE DU BAS CHABLAIS;21 avenue DES ACACIAS ;;;74140;DOUVAINE;0450941274;0450852130;ce.0740020V@ac-grenoble.fr;https://baschablais-douvaine.ent.auvergnerhonealpes.fr/;"LE PRINCIPAL : MME BENCHEIKH AMINA
LE PRINCIPAL ADJOINT : MME GULLIET SYLVIE
LE GESTIONNAIRE : M. AUCHTER OLIVIER
L AGENT COMPTABLE : MME DUFOUR CLAIRE";
Haute-Savoie;CHABLAIS;0740116Z;Privé sous-contrat;COLLEGE PRIVE SAINT FRANCOIS;8 route NATIONALE AUBONNE ;;;74140;DOUVAINE;0450941892;0450943062;ce.0740116Z@ac-grenoble.fr;http://ecole-college-prive-douvaine.fr;"LE DIRECTEUR : MME DE CARGOUET DE MILENA
LE DIRECTEUR ADJOINT : MME BARBIER KADIRI JOCELYNE";
Haute-Savoie;CHABLAIS;0740021W;Public;COLLEGE LES RIVES DU LEMAN;7 route DU CORNET ;;;74500;EVIAN-LES-BAINS;0450751521;0450755895;ce.0740021W@ac-grenoble.fr;https://lesrivesduleman-evianlesbains.ent.auvergnerhonealpes.fr;"LE PRINCIPAL : M. CARRERE MICKAEL
LE PRINCIPAL ADJOINT : MME BESSAIRE ROYON ANGELIQUE
LE GESTIONNAIRE : M. VABOU-POITHILY MATHIS
L AGENT COMPTABLE : M. DESCAMPS HUGUES";
Haute-Savoie;CHABLAIS;0740117A;Privé sous-contrat;COLLEGE PRIVE SAINT BRUNO;6 avenue DES VALLEES ;;;74500;EVIAN-LES-BAINS;0450751460;0450752973;ce.0740117A@ac-grenoble.fr;http://www.stbruno-evian.fr;"LE DIRECTEUR : M. TOUCHAIS DAVID
LE DIRECTEUR ADJOINT : MME ROCHER CAROLINE";
Haute-Savoie;CHABLAIS;0740051D;Public;LYCEE POLYVALENT ANNA DE NOAILLES;2 avenue ANNA DE NOAILLES ;;;74500;EVIAN-LES-BAINS;0450750298;0450746336;ce.0740051D@ac-grenoble.fr;http://anna-de-noailles.elycee.rhonealpes.fr;"LE PROVISEUR : MME BONNET SABINE
LE PROVISEUR ADJOINT : M. HICETTE MIKAEL
LE GESTIONNAIRE : M. DESCAMPS HUGUES
L AGENT COMPTABLE : M. DESCAMPS HUGUES";
﻿Haute-Savoie;CHABLAIS;0741793X;Public;SEGPA CLG LES RIVES DU LEMAN;7 route Du Cornet ;;;74500;EVIAN-LES-BAINS;0450751521;0450755895;ce.0740021W@ac-grenoble.fr;http://htto://www.ac-grenoble.fr/college/rives-du-leman.evian/guppy2/;"LE PRINCIPAL : M. CARRERE MICKAEL
LE GESTIONNAIRE : M. VABOU-POITHILY MATHIS
L AGENT COMPTABLE : M. DESCAMPS HUGUES";
Haute-Savoie;ALBANAIS ANNECIEN;0740023Y;Public;COLLEGE JEAN LACHENAL;104 impasse DU COLLEGE ;IMPASSE DU COLLEGE      ;;74210;FAVERGES-SEYTHENEX;0450445160;0450325601;ce.0740023Y@ac-grenoble.fr;http://www.ac-grenoble.fr/college/jlachenal_faverges/;"LE PRINCIPAL : M. MARCELLIN DAVID
LE PRINCIPAL ADJOINT : MME HYTTE MARION
LE GESTIONNAIRE : MME DERACHE VERONIQUE
L AGENT COMPTABLE : M. MUGNIER YVES";
Haute-Savoie;ALBANAIS ANNECIEN;0741802G;Privé hors-contrat;ECOLE DE PRODUCTION SAINT ELOI;454 impasse Des Epinettes ;;;74210;FAVERGES-SEYTHENEX;0450015922;;ce.0741802G@ac-grenoble.fr;;LE DIRECTEUR : MME PELISSIER MARJOLAINE;
Haute-Savoie;ALBANAIS ANNECIEN;0740148J;Privé sous-contrat;LYCEE PROFESSIONNEL PRIVE LA FONTAINE;Chemin des Prés d'Enfer ;;CS60064;74210;FAVERGES-SEYTHENEX;0450445001;0450325616;ce.0740148J@ac-grenoble.fr;http://www.lpp-lafontaine.com;"LE DIRECTEUR : MME BUCHAILLOT KARINE
LE DIRECTEUR ADJOINT : MME TOUIN ODILE";
Haute-Savoie;ALBANAIS ANNECIEN;0741814V;Privé hors-contrat;ECOLE GENERALE HORS CONTRAT ANNE DE GUIGNE;594 route De la Fretallaz ;;;74570;FILLIERE;0674800908;;ce.0741814V@ac-grenoble.fr;http://www.academieannedeguigne.org;LE DIRECTEUR : M. LAUNAY ALEXANDRE;
Haute-Savoie;ALBANAIS ANNECIEN;0741750A;Privé hors-contrat;ECOLE SECONDAIRE PRIVEE ANNE DE GUIGNE;594  ROUTE DE LA FRETALLAZ SAINT MARTIN BELLEVUE;;;74370;FILLIERE;0450324762;;ce.0741750A@ac-grenoble.fr;http://academieannedeguigne.org;LE DIRECTEUR : M. LAUNAY ALEXANDRE;
Haute-Savoie;ALBANAIS ANNECIEN;0740024Z;Public;COLLEGE VAL DES USSES;375 rue du Stade ;;BP25;74270;FRANGY;0450447475;0450447343;ce.0740024Z@ac-grenoble.fr;http://www.ac-grenoble.fr/college/val-des-usses.frangy;"LE PRINCIPAL : MME TOURNIER ELISABETH
LE PRINCIPAL ADJOINT : MME LUPOVICI MARGUERITE
LE GESTIONNAIRE : M. ARTAUD ROGER
L AGENT COMPTABLE : MME BEAUCAIRE LAURENCE";
﻿Haute-Savoie;GENEVOIS HAUT SAVOYARD;0741097R;Public;COLLEGE JACQUES PREVERT;22 rue DE L' INDUSTRIE ;;BP29;74240;GAILLARD;0450920402;0450870217;ce.0741097R@ac-grenoble.fr;https://jacquesprevert-gaillard.ent.auvergnerhonealpes.fr/;"LE PRINCIPAL : MME BOISIER FREDERIQUE
LE PRINCIPAL ADJOINT : MME MAFFRE CELINE
LE GESTIONNAIRE : M. BONTOUX STEPHANE
L AGENT COMPTABLE : M. BEATRIX OLIVIER";
Haute-Savoie;ALBANAIS ANNECIEN;0740025A;Public;COLLEGE LE PARMELAN;32 route LE PARMELAN ;LES PELERETS            ;;74570;GROISY;0450680043;0450680973;ce.0740025A@ac-grenoble.fr;https://leparmelan-groisy.ent.auvergnerhonealpes.fr/;"LE PRINCIPAL : M. TRUPIN ERIC
LE PRINCIPAL ADJOINT : MME CAHUZAC NATHALIE
L AGENT COMPTABLE : MME BEAUCAIRE LAURENCE";
Haute-Savoie;PAYS DU MONT BLANC;0740931K;Public;COLLEGE LES ALLOBROGES;100 rue de l'égalité ;;BP55;74802;LA ROCHE-SUR-FORON;0450030124;0450032402;ce.0740931K@ac-grenoble.fr;https://lesallobroges-larochesurforon.ent.auvergnerhonealpes.fr;"LE PRINCIPAL : MME NICOLLIN NATHALIE
LE PRINCIPAL ADJOINT : M. KADDOUR MOHAMED
LE GESTIONNAIRE : MME RABEI FRANCOISE
L AGENT COMPTABLE : M. ROUSSEL GILLES";
Haute-Savoie;PAYS DU MONT BLANC;0741279N;Privé sous-contrat;COLLEGE PRIVE SAINTE MARIE;40 rue du paradis ;;CS90147;74805;LA ROCHE-SUR-FORON;0450031717;0450031919;ce.0741279N@ac-grenoble.fr;http://www.escr74.com;LE DIRECTEUR : M. MAURE SEBASTIEN;
Haute-Savoie;PAYS DU MONT BLANC;0740927F;Public;LEGT AGRICOLE DE LA ROCHE SUR FORON;212 rue anatole france ;;CS30141;74805;LA ROCHE-SUR-FORON;0450030103;0450031064;enilv@educagri.fr;;"LE PROVISEUR : M. CHEVALIER LAURENT
LE PROVISEUR ADJOINT : M. BENOIT LAURENT
LE DIRECTEUR ADJOINT : M. ANDRIOT M. ";
Haute-Savoie;PAYS DU MONT BLANC;0740092Y;Privé sous-contrat;LYCEE POLYVALENT PRIVE SAINTE FAMILLE;261 avenue DES VOIRONS ;;;74800;LA ROCHE-SUR-FORON;0450031919;0450031919;ce.0740092Y@ac-grenoble.fr;http://www.escr.74.com;LE DIRECTEUR : M. AUCAGNE DIDIER;
Haute-Savoie;PAYS DU MONT BLANC;0741489S;Public;SEGPA CLG LES ALLOBROGES;100 rue DE L' EGALITE ;;BP55;74802;LA ROCHE-SUR-FORON;0450030124;0450032402;ce.0741489S@ac-grenoble.fr;http://www.ac-grenoble.fr/college/les-allobroges.la-roche-sur-foron;"LE PRINCIPAL : MME NICOLLIN NATHALIE
LE PRINCIPAL ADJOINT : M. PALOMERAS JEAN FRANCOIS
LE GESTIONNAIRE : MME RABEI FRANCOISE
L AGENT COMPTABLE : M. ROUSSEL GILLES";
﻿Haute-Savoie;CHABLAIS;0741666J;Public;COLLEGE THEODORE MONOD;5 route DES CINQ CHEMINS ;;BP50256;74200;MARGENCEL;0450722680;0450720464;ce.0741666J@ac-grenoble.fr;https://theodoremonod-margencel.ent.auvergnerhonealpes.fr/;"LE PRINCIPAL : MME FONTAINE-DUSSOL EDWIGE
LE PRINCIPAL ADJOINT : MME DESCAMPS STEPHANIE
LE GESTIONNAIRE : MME JAGER LYDIA
L AGENT COMPTABLE : MME DUFOUR CLAIRE";
Haute-Savoie;CHABLAIS;0741668L;Public;SEGPA CLG THEODORE MONOD;5  ROUTE DES CINQ CHEMINS ;;BP50256;74200;MARGENCEL;0450722680;0450720464;ce.0741666J@ac-grenoble.fr;http://www.ac-grenoble.fr/college/theodore-monod.margencel;"LE PRINCIPAL : MME FONTAINE-DUSSOL EDWIGE
LE PRINCIPAL ADJOINT : MME LANSON PEGUET ISABELLE
LE GESTIONNAIRE : MME JAGER LYDIA
L AGENT COMPTABLE : MME DUFOUR CLAIRE";
Haute-Savoie;PAYS DU MONT BLANC;0741501E;Public;COLLEGE CAMILLE CLAUDEL;720 avenue D'ANTERNE ;;;74970;MARIGNIER;0450345750;0450892252;ce.0741501E@ac-grenoble.fr;https://camilleclaudel-marignier.ent.auvergnerhonealpes.fr/;"LE PRINCIPAL : M. DUSAUSSOY GUILLAUME
LE PRINCIPAL ADJOINT : M. AMBIELLE PAUL
LE GESTIONNAIRE : MME DEROCHE NATHALIE";
Haute-Savoie;PAYS DU MONT BLANC;0740026B;Public;COLLEGE EMILE ALLAIS;102 chemin des collégiens ;;;74120;MEGEVE;0450210490;0450216309;ce.0740026B@ac-grenoble.fr;https://emileallais-megeve.ent.auvergnerhonealpes.fr;"LE PRINCIPAL : M. POUX REMY
LE GESTIONNAIRE : MME BONNET JUDITH";
Haute-Savoie;PAYS DU MONT BLANC;0740119C;Privé sous-contrat;COLLEGE PRIVE SAINT JEAN-BAPTISTE;73 RUE DU CRET DU MIDI ;;;74120;MEGEVE;0450589730;;ce.0740119C@ac-grenoble.fr;https://www.etablissements-scolaires-megeve.fr/;"LE DIRECTEUR : M. MARCINIAK PHILIPPE
LE DIRECTEUR ADJOINT : M. VILA LIONEL";
Haute-Savoie;PAYS DU MONT BLANC;0740263J;Public;COLLEGE DE VARENS;361 avenue PAUL ELUARD ;;;74190;PASSY;0450782471;0450782494;ce.0740263J@ac-grenoble.fr;https://collegedevarens.fr/;"LE PRINCIPAL : M. BERNARD SEBASTIEN
LE PRINCIPAL ADJOINT : MME SICOLI CELINE
LE GESTIONNAIRE : MME POUVREAU CORINNE";
Haute-Savoie;PAYS DU MONT BLANC;0740027C;Public;LPO LYCEE DES METIERS MONT BLANC RENE DAYVE;Allée DES ETUDIANTS ;;BP60048;74190;PASSY;0450781443;;ce.0740027C@ac-grenoble.fr;https://mont-blanc.ent.auvergnerhonealpes.fr;"LE PROVISEUR : MME ROUSSEL CHRISTINE
LE PROVISEUR ADJOINT : MME STRABONI AURELIE
LE GESTIONNAIRE : MME HILD JUSTINE";
﻿Haute-Savoie;PAYS DU MONT BLANC;0741288Y;Public;SEGPA CLG DE VARENS;361  AVENUE PAUL ELUARD ;;;74190;PASSY;0450782471;0450782494;ce.0741288Y@ac-grenoble.fr;;"LE PRINCIPAL : M. BERNARD SEBASTIEN
LE PRINCIPAL ADJOINT : M. CHARPENTIER GUILLAUME
LE GESTIONNAIRE : MME POUVREAU CORINNE";
Haute-Savoie;CHABLAIS;0741788S;Privé hors-contrat;ECOLE SECONDAIRE PRIVEE BRIGHTSIDE ACADEMY;80 chemin DES MOUILLES ;;;74550;PERRIGNIER;0450732044;;ce.0741788S@ac-grenoble.fr;;LE DIRECTEUR : MME LOYER JULIE;
Haute-Savoie;ALBANAIS ANNECIEN;0741699V;Public;COLLEGE SIMONE VEIL;105 route Du College ;;BP03;74330;POISY;0450081540;0450573521;ce.0741699V@ac-grenoble.fr;http://www.ac-grenoble.fr/college/poisy;"LE PRINCIPAL : MME PIGAULT GWENAELLE
LE PRINCIPAL ADJOINT : MME PANVERT VERONIQUE
LE GESTIONNAIRE : M. LUDWIG SEBASTIEN
L AGENT COMPTABLE : M. GONZALEZ DIDIER";
Haute-Savoie;ALBANAIS ANNECIEN;0740283F;Privé sous-contrat;INSTITUT AGRICOLE PRIVE ISETA - POISY;859 route De L'Ecole D'Agricultu ;;;74330;POISY;0450462026;0450462489;contact@iseta-eca.cneap.fr;;LE DIRECTEUR : M. VINCENT VANDENBROUCKE;
Haute-Savoie;GENEVOIS HAUT SAVOYARD;0740029E;Public;COLLEGE LA PIERRE AUX FEES;130 rue du Collège ;;;74930;REIGNIER-ESERY;0450434264;0450957633;ce.0740029E@ac-grenoble.fr;https://lapierreauxfees-reignier.ent.auvergnerhonealpes.fr/;"LE PRINCIPAL : MME JULIEN LUCILE
LE PRINCIPAL ADJOINT : M. FAIVRE SIMON
LE GESTIONNAIRE : MME FOL SARAH
L AGENT COMPTABLE : M. BEATRIX OLIVIER";
Haute-Savoie;GENEVOIS HAUT SAVOYARD;0741556P;Privé sous-contrat;LYCEE AGRICOLE PRIVE JEANNE ANTIDE DE REIGNIER;55 impasse du brevent ;;;74930;REIGNIER-ESERY;0450438765;0450438763;reignier@cneap.fr;;"LE DIRECTEUR : MME SEIGNOL NATHALIE
LE GESTIONNAIRE : M. KNOERTZER E. ";
Haute-Savoie;ALBANAIS ANNECIEN;0741757H;Public;COLLEGE DU CHERAN;3 rue MAGNIN DE MADRID Z.A. MADRID;Z.A. MADRID             ;;74150;RUMILLY;0450440062;;ce.0741757H@ac-grenoble.fr;https://college-du-cheran-rumilly.web.ac-grenoble.fr;"LE PRINCIPAL : MME DEBOUTE CLAIRE
LE PRINCIPAL ADJOINT : MME VANDEWEYNGAERT KARINE
LE GESTIONNAIRE : MME BERNIER VALERIE
L AGENT COMPTABLE : MME BEDDIAR NICOLE";
﻿Haute-Savoie;ALBANAIS ANNECIEN;0740032H;Public;COLLEGE LE CLERGEON;8 avenue ROOSEVELT ;;BP103;74152;RUMILLY;0450010179;0450646458;ce.0740032H@ac-grenoble.fr;https://leclergeon-rumilly.ent.auvergnerhonealpes.fr/;"LE PRINCIPAL : MME OLIVE FABIENNE
LE GESTIONNAIRE : M. MORAIS DIDIER
L AGENT COMPTABLE : MME BEDDIAR NICOLE";
Haute-Savoie;ALBANAIS ANNECIEN;0740126K;Privé sous-contrat;COLLEGE PRIVE DEMOTZ DE LA SALLE;2 rue du Collège ;;;74150;RUMILLY;0450012252;0450646359;Ce.0740126K@ac-grenoble.fr;http://www.demotz.com;"LE DIRECTEUR : MME REYNES MARIE-VERONIQUE
LE DIRECTEUR ADJOINT : MME PORCHERON FABIENNE";
Haute-Savoie;ALBANAIS ANNECIEN;0741819A;Privé hors-contrat;ECOLE 2D DEGRE PROF.PRIVEE ECOPRA;Route De Saint Félix ;;;74150;RUMILLY;0756422824;;ce.0741819A@ac-grenoble.fr;;LE DIRECTEUR : M. BINET FLORIAN;
Haute-Savoie;ALBANAIS ANNECIEN;0740031G;Public;LP LYCEE DES METIERS PORTE DES ALPES;26 rue de la Curdy ;;;74150;RUMILLY;0450011180;0450010752;ce.0740031G@ac-grenoble.fr;https://porte-des-alpes.ent.auvergnerhonealpes.fr;"LE PROVISEUR : M. BILLARD SERGE
LE PROVISEUR ADJOINT : MME PICON SEVERINE
LE GESTIONNAIRE : M. LAGRANGE ERIC
L AGENT COMPTABLE : MME BEDDIAR NICOLE";
Haute-Savoie;ALBANAIS ANNECIEN;0741532N;Public;LYCEE GENERAL ET TECHNOLOGIQUE DE L'ALBANAIS;Rue du Lycée ;;BP102;74152;RUMILLY;0450015620;0450015626;ce.0741532N@ac-grenoble.fr;https://albanais.ent.auvergnerhonealpes.fr/;"LE PROVISEUR : M. PERRADIN BERNARD
LE PROVISEUR ADJOINT : M. DUCROT PHILIPPE
LE GESTIONNAIRE : MME BEDDIAR NICOLE
L AGENT COMPTABLE : MME BEDDIAR NICOLE";
Haute-Savoie;ALBANAIS ANNECIEN;0741469V;Privé sous-contrat;LYCEE POLYVALENT PRIVE DEMOTZ DE LA SALLE;2 rue du Collège ;;;74150;RUMILLY;0450012252;0450646359;Ce.0741469V@ac-grenoble.fr;http://www.demotz.com;"LE DIRECTEUR : MME REYNES MARIE-VERONIQUE
LE DIRECTEUR ADJOINT : MME CAUSSADE CATHERINE";
Haute-Savoie;ALBANAIS ANNECIEN;0741263W;Public;SEGPA CLG LE CLERGEON;8 avenue ROOSEVELT ;;BP103;74152;RUMILLY;0450010179;0450646458;ce.0741263W@ac-grenoble.fr;http://www.ac-grenoble.fr/college/clergeon.rumilly/;"LE PRINCIPAL : MME OLIVE FABIENNE
LE GESTIONNAIRE : M. MORAIS DIDIER
L AGENT COMPTABLE : MME BEDDIAR NICOLE";
﻿Haute-Savoie;;0741834S;Public;; ;;;74140;SAINT-CERGUES;;;ce.0741834S@ac-grenoble.fr;;;
Haute-Savoie;;0741833R;Public;; ;;;74140;SAINT-CERGUES;;;ce.0741833R@ac-grenoble.fr;;;
Haute-Savoie;PAYS DU MONT BLANC;0740095B;Privé sous-contrat;COLLEGE PRIVE ASSOMPTION MONT BLANC;385 avenue DU MONT D'ARBOIS ;;;74170;SAINT-GERVAIS-LES-BAINS;0450935121;0450477923;Ce.0740095B@ac-grenoble.fr;https://www.assomption-monblanc.com;"LE DIRECTEUR : MME JACQUET CELINE
LE DIRECTEUR ADJOINT : MME JACQUET CELINE";
Haute-Savoie;CHABLAIS;0740034K;Public;COLLEGE HENRI CORBET;239 route du Collège ;;;74430;SAINT-JEAN-D'AULPS;0450796064;0450796790;ce.0740034K@ac-grenoble.fr;https://henricorbet-stjeandaulps.ent.auvergnerhonealpes.fr/;"LE PRINCIPAL : M. PEPERSTRAETE JEROME
LE GESTIONNAIRE : M. GRES CYPRIEN
L AGENT COMPTABLE : M. DESCAMPS HUGUES";
Haute-Savoie;PAYS DU MONT BLANC;0740035L;Public;COLLEGE GASPARD MONGE;60 rue Gaspard Monge ;;;74490;SAINT-JEOIRE;0450358029;0450358037;ce.0740035L@ac-grenoble.fr;https://gaspardmonge-stjeoire.ent.auvergnerhonealpes.fr;"LE PRINCIPAL : MME BOULMEDAIS-FAIVRE SARAH
LE PRINCIPAL ADJOINT : M. SOULIS STEEVE
LE GESTIONNAIRE : MME GUNENC YVELINE
L AGENT COMPTABLE : M. ROUSSEL GILLES";
Haute-Savoie;PAYS DU MONT BLANC;0740152N;Privé sous-contrat;LYCEE PROFESSIONNEL PRIVE ESCR-CECAM;395 chemin DE BEAUREGARD ;;;74490;SAINT-JEOIRE;0450358080;0450358366;ce.0740152N@ac-grenoble.fr;http://www.lyceececam.fr;"LE DIRECTEUR : M. AUCAGNE DIDIER
LE DIRECTEUR ADJOINT : MME CHABOUD LOETITIA";
Haute-Savoie;ALBANAIS ANNECIEN;0740036M;Public;COLLEGE JEAN MONNET;99 route DU LAUDON ;;;74410;SAINT-JORIOZ;0450685333;;ce.0740036M@ac-grenoble.fr;https://jeanmonnet-stjorioz.ent.auvergnerhonealpes.fr;"LE PRINCIPAL : M. VESSAT REGIS
LE PRINCIPAL ADJOINT : MME LEVY STEPHANIE
LE GESTIONNAIRE : M. JEANNIN FRANCOIS
L AGENT COMPTABLE : M. MUGNIER YVES";
﻿Haute-Savoie;GENEVOIS HAUT SAVOYARD;0740038P;Public;COLLEGE ARTHUR RIMBAUD;8 avenue NAPOLEON III ;;BP60104;74161;SAINT-JULIEN-EN-GENEVOIS;0450353737;0450350246;ce.0740038P@ac-grenoble.fr;https://arthurrimbaud-stjulien.ent.auvergnerhonealpes.fr/;"LE PRINCIPAL : MME AMORIC MARIE-LAURE
LE PRINCIPAL ADJOINT : MME BAZIN CLAIRE
LE GESTIONNAIRE : M. GEORGE FRANCOIS
L AGENT COMPTABLE : M. BEATRIX OLIVIER";
Haute-Savoie;GENEVOIS HAUT SAVOYARD;0741419R;Public;COLLEGE JEAN JACQUES ROUSSEAU;4 avenue NAPOLEON III ;;BP30494;74164;SAINT-JULIEN-EN-GENEVOIS;0450493343;0450491135;ce.0741419R@ac-grenoble.fr;https://jeanjacquesrousseau-stjulien.ent.auvergnerhonealpes.fr;"LE PRINCIPAL : MME BARROS ELISABETH
LE PRINCIPAL ADJOINT : MME REIPRICH SYLVIA
LE GESTIONNAIRE : MME JACQUES HENRY ALEXANDRA
L AGENT COMPTABLE : M. BEATRIX OLIVIER";
Haute-Savoie;GENEVOIS HAUT SAVOYARD;0741282S;Privé sous-contrat;COLLEGE PRIVE LA PRESENTATION DE MARIE;12 rue DU GENERAL PACTHOD ;;BP30387;74163;SAINT-JULIEN-EN-GENEVOIS;0450492135;0450351753;ce.0741282S@ac-grenoble.fr;http://www.presentation-de-marie.fr;LE DIRECTEUR : M. CHAUVETET JEAN MARC;
Haute-Savoie;GENEVOIS HAUT SAVOYARD;0740037N;Public;LYCEE GENERAL ET TECHNOLOGIQUE MME DE STAEL;16 route DE THAIRY ;;BP73109;74163;SAINT-JULIEN-EN-GENEVOIS;0450492155;0450492308;ce.0740037N@ac-grenoble.fr;https://madame-de-stael.ent.auvergnerhonealpes.fr;"LE PROVISEUR : MME MAUDUIT VALERIE
LE PROVISEUR ADJOINT : MME DEVIDAL CAROLINE
LE GESTIONNAIRE : M. QUILLON LILIAN
L AGENT COMPTABLE : M. BEATRIX OLIVIER";
Haute-Savoie;GENEVOIS HAUT SAVOYARD;0740097D;Privé sous-contrat;LYCEE GENERAL PRIVE LA PRESENTATION DE MARIE;12 rue DU GENERAL PACTHOD ;;BP30387;74163;SAINT-JULIEN-EN-GENEVOIS;0450492135;0450351753;ce.0740097D@ac-grenoble.fr;http://www.presentation-de-marie.fr;"LE DIRECTEUR : M. CHAUVETET JEAN MARC
LE DIRECTEUR ADJOINT : MME DELAMOTTE CELINE";
Haute-Savoie;GENEVOIS HAUT SAVOYARD;0741530L;Public;SEGPA CLG ARTHUR RIMBAUD;8 avenue NAPOLEON III ;;BP60104;74161;SAINT-JULIEN-EN-GENEVOIS;0450353737;0450350246;ce.0741530L@ac-grenoble.fr;;"LE PRINCIPAL : MME AMORIC MARIE-LAURE
LE PRINCIPAL ADJOINT : MME MLYNARCZYK CHRISTELLE
LE GESTIONNAIRE : M. GEORGE FRANCOIS
L AGENT COMPTABLE : M. BEATRIX OLIVIER";
Haute-Savoie;CHABLAIS;0741308V;Public;COLLEGE DU PAYS DE GAVOT;601 route du Collège ;LIEU DIT GREMEY         ;;74500;SAINT-PAUL-EN-CHABLAIS;0450755246;0450746405;ce.0741308V@ac-grenoble.fr;https://paysdegavot-stpaulenchablais.ent.auvergnerhonealpes.fr/;"LE PRINCIPAL : MME SICART LAURENCE
LE GESTIONNAIRE : MME ROLLAND STEPHANIE
L AGENT COMPTABLE : M. DESCAMPS HUGUES";
